17888965,0x4200000000000000000000000000000000000006,0x2299ad0682E5177BA6d1Ecac56c3ACC6bc1Eec1f,2.7555783157722022e-11,1.0887006850172948e+26,1,1722567283
17888990,0x4200000000000000000000000000000000000006,0x7737aD4C545882adE2022cB2d9D2C6E7478bEEDD,6.174663023571312e-7,4.858564732274014e+21,1,1722567332
17889267,0x4200000000000000000000000000000000000006,0x632b547D8917fB123f0B6e5fa26E2142290Dccd2,3.461118546335463e-7,8.667718137468355e+21,1,1722567883
17889274,0x4200000000000000000000000000000000000006,0xDDE12a199d1866104A3c8Ff111fEc4032ac01c68,6.030400849505902e-11,4.974793674363793e+25,1,1722567897
17889282,0x4200000000000000000000000000000000000006,0xfD3677cE0532DD02bFA2E47B5014B4402835e46f,2353710978.4141164,1274583,1,1722567915
17889319,0x4200000000000000000000000000000000000006,0x8F3646f21089eB0E3Eb0DE5d36F06081AcA3b2B0,7.467309504803301e-12,4.017511257662841e+26,1,1722567990
17889328,0x4200000000000000000000000000000000000006,0x96aC827309a39fC52502112d029d6D392692b2cd,1.3294477787313015e-10,2.256576037054208e+25,1,1722568008
17889338,0x4200000000000000000000000000000000000006,0x7CBC8F6E0360DBe1c99d292B888B83c510EF8093,1.006015506471756e-7,2.982061390406834e+22,1,1722568028
17889388,0x4200000000000000000000000000000000000006,0xa6403A985E8e2334Dd6dDFa602a19E61Cfb4eb91,0.0000032186931092204006,932055308847580600000,1,1722568126
